ValidationID,FranchiseeID,StoreID,PeriodID,RuleID,ErrorMessage,Severity
13774,2396,101660,202412,12,Profit Before Taxes ([100]) is negative.,2
13775,2072,101657,202410,12,Profit Before Taxes ([100]) is negative.,2
13776,2072,101657,202411,12,Profit Before Taxes ([100]) is negative.,2
13777,2544,101658,202411,12,Profit Before Taxes ([100]) is negative.,2
13778,2396,101662,202410,12,Profit Before Taxes ([100]) is negative.,2
13779,2396,101662,202411,12,Profit Before Taxes ([100]) is negative.,2
13780,2313,101664,202411,12,Profit Before Taxes ([100]) is negative.,2
13781,2159,101659,202411,12,Profit Before Taxes ([100]) is negative.,2
13782,2544,101661,202411,12,Profit Before Taxes ([100]) is negative.,2
13783,2451,101665,202410,12,Profit Before Taxes ([100]) is negative.,2
13784,2451,101665,202411,12,Profit Before Taxes ([100]) is negative.,2
13785,2441,101667,202411,12,Profit Before Taxes ([100]) is negative.,2
13786,2159,101668,202411,12,Profit Before Taxes ([100]) is negative.,2
13787,2396,101662,202412,12,Profit Before Taxes ([100]) is negative.,2
13788,2636,101663,202410,12,Profit Before Taxes ([100]) is negative.,2
13789,2636,101663,202411,12,Profit Before Taxes ([100]) is negative.,2
13790,2451,101665,202412,12,Profit Before Taxes ([100]) is negative.,2
13791,2396,101669,202411,12,Profit Before Taxes ([100]) is negative.,2
13792,2159,101666,202410,12,Profit Before Taxes ([100]) is negative.,2
13793,2159,101666,202411,12,Profit Before Taxes ([100]) is negative.,2
13794,2159,101666,202412,12,Profit Before Taxes ([100]) is negative.,2
13795,2396,101669,202410,12,Profit Before Taxes ([100]) is negative.,2
13796,2159,101671,202412,12,Profit Before Taxes ([100]) is negative.,2
13797,2636,101672,202410,12,Profit Before Taxes ([100]) is negative.,2
13798,2179,101673,202411,12,Profit Before Taxes ([100]) is negative.,2
13799,2179,101673,202412,12,Profit Before Taxes ([100]) is negative.,2
13800,2378,101674,202411,12,Profit Before Taxes ([100]) is negative.,2
13801,2396,101669,202412,12,Profit Before Taxes ([100]) is negative.,2
13802,2636,101670,202410,12,Profit Before Taxes ([100]) is negative.,2
13803,2636,101670,202411,12,Profit Before Taxes ([100]) is negative.,2
13804,2636,101670,202412,12,Profit Before Taxes ([100]) is negative.,2
13805,2636,101672,202411,12,Profit Before Taxes ([100]) is negative.,2
13806,2072,101676,202410,12,Profit Before Taxes ([100]) is negative.,2
13807,2072,101676,202411,12,Profit Before Taxes ([100]) is negative.,2
13808,2072,101676,202412,12,Profit Before Taxes ([100]) is negative.,2
13809,2636,101672,202412,12,Profit Before Taxes ([100]) is negative.,2
13810,2179,101673,202410,12,Profit Before Taxes ([100]) is negative.,2
13811,2228,101675,202410,12,Profit Before Taxes ([100]) is negative.,2
13812,2228,101675,202412,12,Profit Before Taxes ([100]) is negative.,2
13813,2072,101678,202411,12,Profit Before Taxes ([100]) is negative.,2
13814,2072,101678,202412,12,Profit Before Taxes ([100]) is negative.,2
13815,2159,101680,202412,12,Profit Before Taxes ([100]) is negative.,2
13816,2072,101677,202410,12,Profit Before Taxes ([100]) is negative.,2
13817,2072,101677,202411,12,Profit Before Taxes ([100]) is negative.,2
13818,2159,101681,202410,12,Profit Before Taxes ([100]) is negative.,2
13819,2159,101682,202411,12,Profit Before Taxes ([100]) is negative.,2
13820,2159,101682,202412,12,Profit Before Taxes ([100]) is negative.,2
13821,2097,101683,202410,12,Profit Before Taxes ([100]) is negative.,2
13822,2097,101683,202411,12,Profit Before Taxes ([100]) is negative.,2
13823,2159,101679,202410,12,Profit Before Taxes ([100]) is negative.,2
13824,2159,101679,202411,12,Profit Before Taxes ([100]) is negative.,2
13825,2159,101679,202412,12,Profit Before Taxes ([100]) is negative.,2
13826,2159,101680,202411,12,Profit Before Taxes ([100]) is negative.,2
13827,2159,101681,202412,12,Profit Before Taxes ([100]) is negative.,2
13828,2159,101682,202410,12,Profit Before Taxes ([100]) is negative.,2
13829,2396,101685,202410,12,Profit Before Taxes ([100]) is negative.,2
13830,2396,101685,202411,12,Profit Before Taxes ([100]) is negative.,2
13831,2396,101685,202412,12,Profit Before Taxes ([100]) is negative.,2
13832,2097,101683,202412,12,Profit Before Taxes ([100]) is negative.,2
13833,2609,101684,202410,12,Profit Before Taxes ([100]) is negative.,2
13834,2609,101684,202412,12,Profit Before Taxes ([100]) is negative.,2
13835,2072,101688,202411,12,Profit Before Taxes ([100]) is negative.,2
13836,2396,101689,202412,12,Profit Before Taxes ([100]) is negative.,2
13837,2636,101690,202410,12,Profit Before Taxes ([100]) is negative.,2
13838,2636,101690,202411,12,Profit Before Taxes ([100]) is negative.,2
13839,2159,101686,202410,12,Profit Before Taxes ([100]) is negative.,2
13840,2159,101686,202411,12,Profit Before Taxes ([100]) is negative.,2
13841,2072,101687,202410,12,Profit Before Taxes ([100]) is negative.,2
13842,2072,101687,202411,12,Profit Before Taxes ([100]) is negative.,2
13843,2072,101687,202412,12,Profit Before Taxes ([100]) is negative.,2
13844,2159,101692,202410,12,Profit Before Taxes ([100]) is negative.,2
13845,2159,101692,202411,12,Profit Before Taxes ([100]) is negative.,2
13846,2072,101688,202412,12,Profit Before Taxes ([100]) is negative.,2
13847,2396,101689,202410,12,Profit Before Taxes ([100]) is negative.,2
13848,2396,101689,202411,12,Profit Before Taxes ([100]) is negative.,2
13849,2636,101690,202412,12,Profit Before Taxes ([100]) is negative.,2
13850,2159,101695,202410,12,Profit Before Taxes ([100]) is negative.,2
13851,2159,101695,202411,12,Profit Before Taxes ([100]) is negative.,2
13852,2609,101691,202412,12,Profit Before Taxes ([100]) is negative.,2
13853,2159,101692,202412,12,Profit Before Taxes ([100]) is negative.,2
13854,2072,101693,202410,12,Profit Before Taxes ([100]) is negative.,2
13855,2072,101693,202411,12,Profit Before Taxes ([100]) is negative.,2
13856,2072,101693,202412,12,Profit Before Taxes ([100]) is negative.,2
13857,2072,101694,202410,12,Profit Before Taxes ([100]) is negative.,2
13858,2072,101694,202411,12,Profit Before Taxes ([100]) is negative.,2
13859,2159,101697,202410,12,Profit Before Taxes ([100]) is negative.,2
13860,2159,101697,202411,12,Profit Before Taxes ([100]) is negative.,2
13861,2072,101698,202410,12,Profit Before Taxes ([100]) is negative.,2
13862,2636,101699,202410,12,Profit Before Taxes ([100]) is negative.,2
13863,2636,101699,202411,12,Profit Before Taxes ([100]) is negative.,2
13864,2636,101699,202412,12,Profit Before Taxes ([100]) is negative.,2
13865,2159,101695,202412,12,Profit Before Taxes ([100]) is negative.,2
13866,2396,101696,202410,12,Profit Before Taxes ([100]) is negative.,2
13867,2396,101696,202412,12,Profit Before Taxes ([100]) is negative.,2
13868,2159,101700,202410,12,Profit Before Taxes ([100]) is negative.,2
13869,2159,101702,202410,12,Profit Before Taxes ([100]) is negative.,2
13870,2072,101698,202411,12,Profit Before Taxes ([100]) is negative.,2
13871,2072,101698,202412,12,Profit Before Taxes ([100]) is negative.,2
13872,2159,101700,202411,12,Profit Before Taxes ([100]) is negative.,2
13873,2072,101703,202412,12,Profit Before Taxes ([100]) is negative.,2
13874,2072,101705,202412,12,Profit Before Taxes ([100]) is negative.,2
13875,2159,101706,202410,12,Profit Before Taxes ([100]) is negative.,2
13876,2159,101700,202412,12,Profit Before Taxes ([100]) is negative.,2
13877,2072,101701,202410,12,Profit Before Taxes ([100]) is negative.,2
13878,2072,101701,202412,12,Profit Before Taxes ([100]) is negative.,2
13879,2159,101702,202412,12,Profit Before Taxes ([100]) is negative.,2
13880,2072,101703,202410,12,Profit Before Taxes ([100]) is negative.,2
13881,2544,101708,202410,12,Profit Before Taxes ([100]) is negative.,2
13882,2544,101708,202411,12,Profit Before Taxes ([100]) is negative.,2
13883,2523,101709,202410,12,Profit Before Taxes ([100]) is negative.,2
13884,2097,101704,202411,12,Profit Before Taxes ([100]) is negative.,2
13885,2097,101704,202412,12,Profit Before Taxes ([100]) is negative.,2
13886,2072,101705,202410,12,Profit Before Taxes ([100]) is negative.,2
13887,2072,101705,202411,12,Profit Before Taxes ([100]) is negative.,2
13888,2159,101706,202411,12,Profit Before Taxes ([100]) is negative.,2
13889,2159,101706,202412,12,Profit Before Taxes ([100]) is negative.,2
13890,2441,101710,202411,12,Profit Before Taxes ([100]) is negative.,2
13891,2372,101711,202410,12,Profit Before Taxes ([100]) is negative.,2
13892,2372,101711,202411,12,Profit Before Taxes ([100]) is negative.,2
13893,2609,101712,202410,12,Profit Before Taxes ([100]) is negative.,2
13894,2609,101712,202411,12,Profit Before Taxes ([100]) is negative.,2
13895,2609,101712,202412,12,Profit Before Taxes ([100]) is negative.,2
13896,2008,101713,202410,12,Profit Before Taxes ([100]) is negative.,2
13897,2159,101707,202411,12,Profit Before Taxes ([100]) is negative.,2
13898,2159,101707,202412,12,Profit Before Taxes ([100]) is negative.,2
13899,2441,101710,202410,12,Profit Before Taxes ([100]) is negative.,2
13900,2207,101714,202411,12,Profit Before Taxes ([100]) is negative.,2
13901,2468,101715,202410,12,Profit Before Taxes ([100]) is negative.,2
13902,2468,101716,202410,12,Profit Before Taxes ([100]) is negative.,2
13903,2008,101713,202411,12,Profit Before Taxes ([100]) is negative.,2
13904,2008,101713,202412,12,Profit Before Taxes ([100]) is negative.,2
13905,2468,101716,202411,12,Profit Before Taxes ([100]) is negative.,2
13906,2468,101716,202412,12,Profit Before Taxes ([100]) is negative.,2
13907,2143,101719,202412,12,Profit Before Taxes ([100]) is negative.,2
13908,2105,101720,202410,12,Profit Before Taxes ([100]) is negative.,2
13909,2105,101720,202411,12,Profit Before Taxes ([100]) is negative.,2
13910,2468,101715,202412,12,Profit Before Taxes ([100]) is negative.,2
13911,2443,101721,202411,12,Profit Before Taxes ([100]) is negative.,2
13912,2443,101721,202412,12,Profit Before Taxes ([100]) is negative.,2
13913,2313,101722,202410,12,Profit Before Taxes ([100]) is negative.,2
13914,2313,101722,202411,12,Profit Before Taxes ([100]) is negative.,2
13915,2153,101723,202410,12,Profit Before Taxes ([100]) is negative.,2
13916,2400,101717,202411,12,Profit Before Taxes ([100]) is negative.,2
13917,2400,101717,202412,12,Profit Before Taxes ([100]) is negative.,2
13918,2143,101719,202410,12,Profit Before Taxes ([100]) is negative.,2
13919,2105,101720,202412,12,Profit Before Taxes ([100]) is negative.,2
13920,2443,101721,202410,12,Profit Before Taxes ([100]) is negative.,2
13921,2195,101725,202410,12,Profit Before Taxes ([100]) is negative.,2
13922,2195,101725,202411,12,Profit Before Taxes ([100]) is negative.,2
13923,2143,101727,202410,12,Profit Before Taxes ([100]) is negative.,2
13924,2139,101724,202410,12,Profit Before Taxes ([100]) is negative.,2
13925,2139,101724,202411,12,Profit Before Taxes ([100]) is negative.,2
13926,2143,101727,202411,12,Profit Before Taxes ([100]) is negative.,2
13927,2143,101727,202412,12,Profit Before Taxes ([100]) is negative.,2
13928,2560,101728,202411,12,Profit Before Taxes ([100]) is negative.,2
13929,2143,101729,202411,12,Profit Before Taxes ([100]) is negative.,2
13930,2195,101725,202412,12,Profit Before Taxes ([100]) is negative.,2
13931,2379,101726,202410,12,Profit Before Taxes ([100]) is negative.,2
13932,2560,101727,202410,12,Profit Before Taxes ([100]) is negative.,2
13933,2560,101727,202411,12,Profit Before Taxes ([100]) is negative.,2
13934,2143,101731,202412,12,Profit Before Taxes ([100]) is negative.,2
13935,2139,101732,202410,12,Profit Before Taxes ([100]) is negative.,2
13936,2139,101732,202411,12,Profit Before Taxes ([100]) is negative.,2
13937,2143,101731,202410,12,Profit Before Taxes ([100]) is negative.,2
13938,2610,101731,202410,12,Profit Before Taxes ([100]) is negative.,2
13939,2610,101731,202411,12,Profit Before Taxes ([100]) is negative.,2
13940,2150,101734,202412,12,Profit Before Taxes ([100]) is negative.,2
13941,2379,101735,202410,12,Profit Before Taxes ([100]) is negative.,2
13942,2379,101735,202411,12,Profit Before Taxes ([100]) is negative.,2
13943,2560,101736,202410,12,Profit Before Taxes ([100]) is negative.,2
13944,2610,101731,202412,12,Profit Before Taxes ([100]) is negative.,2
13945,2438,101733,202411,12,Profit Before Taxes ([100]) is negative.,2
13946,2438,101733,202412,12,Profit Before Taxes ([100]) is negative.,2
13947,2150,101734,202410,12,Profit Before Taxes ([100]) is negative.,2
13948,2150,101734,202411,12,Profit Before Taxes ([100]) is negative.,2
13949,2143,101737,202412,12,Profit Before Taxes ([100]) is negative.,2
13950,2105,101739,202411,12,Profit Before Taxes ([100]) is negative.,2
13951,2105,101739,202412,12,Profit Before Taxes ([100]) is negative.,2
13952,2143,101737,202410,12,Profit Before Taxes ([100]) is negative.,2
13953,2372,101741,202412,12,Profit Before Taxes ([100]) is negative.,2
13954,2320,101742,202410,12,Profit Before Taxes ([100]) is negative.,2
13955,2320,101742,202411,12,Profit Before Taxes ([100]) is negative.,2
13956,2320,101742,202412,12,Profit Before Taxes ([100]) is negative.,2
13957,2139,101743,202411,12,Profit Before Taxes ([100]) is negative.,2
13958,2611,101738,202410,12,Profit Before Taxes ([100]) is negative.,2
13959,2611,101738,202411,12,Profit Before Taxes ([100]) is negative.,2
13960,2105,101739,202410,12,Profit Before Taxes ([100]) is negative.,2
13961,2139,101740,202412,12,Profit Before Taxes ([100]) is negative.,2
13962,2372,101741,202410,12,Profit Before Taxes ([100]) is negative.,2
13963,2372,101741,202411,12,Profit Before Taxes ([100]) is negative.,2
13964,2139,101744,202410,12,Profit Before Taxes ([100]) is negative.,2
13965,2139,101744,202412,12,Profit Before Taxes ([100]) is negative.,2
13966,2353,101746,202411,12,Profit Before Taxes ([100]) is negative.,2
13967,2269,101748,202410,12,Profit Before Taxes ([100]) is negative.,2
13968,2269,101748,202411,12,Profit Before Taxes ([100]) is negative.,2
13969,2098,101749,202410,12,Profit Before Taxes ([100]) is negative.,2
13970,2139,101745,202410,12,Profit Before Taxes ([100]) is negative.,2
13971,2139,101745,202411,12,Profit Before Taxes ([100]) is negative.,2
13972,2139,101745,202412,12,Profit Before Taxes ([100]) is negative.,2
13973,2353,101746,202410,12,Profit Before Taxes ([100]) is negative.,2
13974,2139,101747,202411,12,Profit Before Taxes ([100]) is negative.,2
13975,2465,101751,202410,12,Profit Before Taxes ([100]) is negative.,2
13976,2551,101752,202410,12,Profit Before Taxes ([100]) is negative.,2
13977,2551,101752,202411,12,Profit Before Taxes ([100]) is negative.,2
13978,2551,101752,202412,12,Profit Before Taxes ([100]) is negative.,2
13979,2139,101747,202412,12,Profit Before Taxes ([100]) is negative.,2
13980,2098,101749,202412,12,Profit Before Taxes ([100]) is negative.,2
13981,2139,101750,202411,12,Profit Before Taxes ([100]) is negative.,2
13982,2379,101754,202412,12,Profit Before Taxes ([100]) is negative.,2
13983,2463,101755,202410,12,Profit Before Taxes ([100]) is negative.,2
13984,2463,101755,202411,12,Profit Before Taxes ([100]) is negative.,2
13985,2463,101755,202412,12,Profit Before Taxes ([100]) is negative.,2
13986,2465,101751,202411,12,Profit Before Taxes ([100]) is negative.,2
13987,2465,101751,202412,12,Profit Before Taxes ([100]) is negative.,2
13988,2139,101753,202412,12,Profit Before Taxes ([100]) is negative.,2
13989,2269,101756,202412,12,Profit Before Taxes ([100]) is negative.,2
13990,2438,101757,202411,12,Profit Before Taxes ([100]) is negative.,2
13991,2438,101757,202412,12,Profit Before Taxes ([100]) is negative.,2
13992,2438,101758,202410,12,Profit Before Taxes ([100]) is negative.,2
13993,2379,101754,202410,12,Profit Before Taxes ([100]) is negative.,2
13994,2379,101754,202411,12,Profit Before Taxes ([100]) is negative.,2
13995,2143,101756,202411,12,Profit Before Taxes ([100]) is negative.,2
13996,2269,101756,202410,12,Profit Before Taxes ([100]) is negative.,2
13997,2438,101758,202411,12,Profit Before Taxes ([100]) is negative.,2
13998,2143,101760,202410,12,Profit Before Taxes ([100]) is negative.,2
13999,2143,101760,202411,12,Profit Before Taxes ([100]) is negative.,2
14000,2143,101760,202412,12,Profit Before Taxes ([100]) is negative.,2
14001,2438,101757,202410,12,Profit Before Taxes ([100]) is negative.,2
14002,2416,101762,202412,12,Profit Before Taxes ([100]) is negative.,2
14003,2139,101759,202411,12,Profit Before Taxes ([100]) is negative.,2
14004,2139,101759,202412,12,Profit Before Taxes ([100]) is negative.,2
14005,2379,101761,202410,12,Profit Before Taxes ([100]) is negative.,2
14006,2379,101761,202411,12,Profit Before Taxes ([100]) is negative.,2
14007,2416,101762,202410,12,Profit Before Taxes ([100]) is negative.,2
14008,2438,101764,202412,12,Profit Before Taxes ([100]) is negative.,2
14009,2533,101765,202410,12,Profit Before Taxes ([100]) is negative.,2
14010,2443,101767,202410,12,Profit Before Taxes ([100]) is negative.,2
14011,2443,101767,202411,12,Profit Before Taxes ([100]) is negative.,2
14012,2443,101767,202412,12,Profit Before Taxes ([100]) is negative.,2
14013,2139,101763,202411,12,Profit Before Taxes ([100]) is negative.,2
14014,2139,101763,202412,12,Profit Before Taxes ([100]) is negative.,2
14015,2438,101764,202410,12,Profit Before Taxes ([100]) is negative.,2
14016,2438,101764,202411,12,Profit Before Taxes ([100]) is negative.,2
14017,2456,101769,202412,12,Profit Before Taxes ([100]) is negative.,2
14018,2139,101770,202410,12,Profit Before Taxes ([100]) is negative.,2
14019,2551,101771,202410,12,Profit Before Taxes ([100]) is negative.,2
14020,2105,101766,202411,12,Profit Before Taxes ([100]) is negative.,2
14021,2105,101766,202412,12,Profit Before Taxes ([100]) is negative.,2
14022,2150,101768,202411,12,Profit Before Taxes ([100]) is negative.,2
14023,2150,101768,202412,12,Profit Before Taxes ([100]) is negative.,2
14024,2551,101771,202411,12,Profit Before Taxes ([100]) is negative.,2
14025,2551,101771,202412,12,Profit Before Taxes ([100]) is negative.,2
14026,2320,101772,202410,12,Profit Before Taxes ([100]) is negative.,2
14027,2320,101772,202412,12,Profit Before Taxes ([100]) is negative.,2
14028,2139,101774,202410,12,Profit Before Taxes ([100]) is negative.,2
14029,2456,101769,202410,12,Profit Before Taxes ([100]) is negative.,2
14030,2139,101770,202411,12,Profit Before Taxes ([100]) is negative.,2
14031,2139,101770,202412,12,Profit Before Taxes ([100]) is negative.,2
14032,2139,101774,202411,12,Profit Before Taxes ([100]) is negative.,2
14033,2139,101775,202410,12,Profit Before Taxes ([100]) is negative.,2
14034,2139,101775,202411,12,Profit Before Taxes ([100]) is negative.,2
14035,2379,101776,202412,12,Profit Before Taxes ([100]) is negative.,2
14036,2139,101777,202410,12,Profit Before Taxes ([100]) is negative.,2
14037,2139,101777,202411,12,Profit Before Taxes ([100]) is negative.,2
14038,2139,101773,202410,12,Profit Before Taxes ([100]) is negative.,2
14039,2139,101773,202411,12,Profit Before Taxes ([100]) is negative.,2
14040,2139,101773,202412,12,Profit Before Taxes ([100]) is negative.,2
14041,2372,101778,202412,12,Profit Before Taxes ([100]) is negative.,2
14042,2143,101779,202410,12,Profit Before Taxes ([100]) is negative.,2
14043,2143,101779,202411,12,Profit Before Taxes ([100]) is negative.,2
14044,2143,101779,202412,12,Profit Before Taxes ([100]) is negative.,2
14045,2139,101775,202412,12,Profit Before Taxes ([100]) is negative.,2
14046,2379,101776,202411,12,Profit Before Taxes ([100]) is negative.,2
14047,2139,101777,202412,12,Profit Before Taxes ([100]) is negative.,2
14048,2372,101778,202410,12,Profit Before Taxes ([100]) is negative.,2
14049,2372,101778,202411,12,Profit Before Taxes ([100]) is negative.,2
14050,2143,101781,202410,12,Profit Before Taxes ([100]) is negative.,2
14051,2143,101781,202411,12,Profit Before Taxes ([100]) is negative.,2
14052,2143,101782,202410,12,Profit Before Taxes ([100]) is negative.,2
14053,2277,101783,202411,12,Profit Before Taxes ([100]) is negative.,2
14054,2033,101780,202410,12,Profit Before Taxes ([100]) is negative.,2
14055,2033,101780,202411,12,Profit Before Taxes ([100]) is negative.,2
14056,2033,101780,202412,12,Profit Before Taxes ([100]) is negative.,2
14057,2277,101783,202412,12,Profit Before Taxes ([100]) is negative.,2
14058,2139,101784,202410,12,Profit Before Taxes ([100]) is negative.,2
14059,2139,101784,202411,12,Profit Before Taxes ([100]) is negative.,2
14060,2136,101786,202410,12,Profit Before Taxes ([100]) is negative.,2
14061,2136,101786,202411,12,Profit Before Taxes ([100]) is negative.,2
14062,2143,101782,202412,12,Profit Before Taxes ([100]) is negative.,2
14063,2369,101787,202412,12,Profit Before Taxes ([100]) is negative.,2
14064,2139,101788,202410,12,Profit Before Taxes ([100]) is negative.,2
14065,2139,101788,202411,12,Profit Before Taxes ([100]) is negative.,2
14066,2139,101784,202412,12,Profit Before Taxes ([100]) is negative.,2
14067,2438,101785,202410,12,Profit Before Taxes ([100]) is negative.,2
14068,2136,101786,202412,12,Profit Before Taxes ([100]) is negative.,2
14069,2416,101786,202410,12,Profit Before Taxes ([100]) is negative.,2
14070,2369,101787,202410,12,Profit Before Taxes ([100]) is negative.,2
14071,2369,101789,202412,12,Profit Before Taxes ([100]) is negative.,2
14072,2379,101790,202410,12,Profit Before Taxes ([100]) is negative.,2
14073,2406,101792,202411,12,Profit Before Taxes ([100]) is negative.,2
14074,2369,101789,202410,12,Profit Before Taxes ([100]) is negative.,2
14075,2369,101789,202411,12,Profit Before Taxes ([100]) is negative.,2
14076,2379,101790,202411,12,Profit Before Taxes ([100]) is negative.,2
14077,2406,101792,202412,12,Profit Before Taxes ([100]) is negative.,2
14078,2139,101793,202410,12,Profit Before Taxes ([100]) is negative.,2
14079,2379,101795,202410,12,Profit Before Taxes ([100]) is negative.,2
14080,2379,101795,202412,12,Profit Before Taxes ([100]) is negative.,2
14081,2379,101790,202412,12,Profit Before Taxes ([100]) is negative.,2
14082,2369,101791,202410,12,Profit Before Taxes ([100]) is negative.,2
14083,2369,101791,202411,12,Profit Before Taxes ([100]) is negative.,2
14084,2406,101792,202410,12,Profit Before Taxes ([100]) is negative.,2
14085,2139,101793,202411,12,Profit Before Taxes ([100]) is negative.,2
14086,2139,101797,202410,12,Profit Before Taxes ([100]) is negative.,2
14087,2139,101797,202411,12,Profit Before Taxes ([100]) is negative.,2
14088,2139,101797,202412,12,Profit Before Taxes ([100]) is negative.,2
14089,2139,101800,202410,12,Profit Before Taxes ([100]) is negative.,2
14090,2139,101793,202412,12,Profit Before Taxes ([100]) is negative.,2
14091,2139,101794,202411,12,Profit Before Taxes ([100]) is negative.,2
14092,2139,101794,202412,12,Profit Before Taxes ([100]) is negative.,2
14093,2049,101796,202410,12,Profit Before Taxes ([100]) is negative.,2
14094,2049,101796,202411,12,Profit Before Taxes ([100]) is negative.,2
14095,2139,101800,202411,12,Profit Before Taxes ([100]) is negative.,2
14096,2139,101800,202412,12,Profit Before Taxes ([100]) is negative.,2
14097,2139,101801,202410,12,Profit Before Taxes ([100]) is negative.,2
14098,2584,101802,202411,12,Profit Before Taxes ([100]) is negative.,2
14099,2584,101802,202412,12,Profit Before Taxes ([100]) is negative.,2
14100,2438,101798,202411,12,Profit Before Taxes ([100]) is negative.,2
14101,2438,101799,202411,12,Profit Before Taxes ([100]) is negative.,2
14102,2438,101799,202412,12,Profit Before Taxes ([100]) is negative.,2
14103,2390,101804,202412,12,Profit Before Taxes ([100]) is negative.,2
14104,2379,101803,202410,12,Profit Before Taxes ([100]) is negative.,2
14105,2379,101803,202411,12,Profit Before Taxes ([100]) is negative.,2
14106,2379,101803,202412,12,Profit Before Taxes ([100]) is negative.,2
14107,2243,101807,202411,12,Profit Before Taxes ([100]) is negative.,2
14108,2243,101807,202412,12,Profit Before Taxes ([100]) is negative.,2
14109,2139,101808,202410,12,Profit Before Taxes ([100]) is negative.,2
14110,2139,101808,202411,12,Profit Before Taxes ([100]) is negative.,2
14111,2139,101808,202412,12,Profit Before Taxes ([100]) is negative.,2
14112,2143,101809,202410,12,Profit Before Taxes ([100]) is negative.,2
14113,2139,101805,202410,12,Profit Before Taxes ([100]) is negative.,2
14114,2139,101805,202411,12,Profit Before Taxes ([100]) is negative.,2
14115,2139,101805,202412,12,Profit Before Taxes ([100]) is negative.,2
14116,2139,101806,202410,12,Profit Before Taxes ([100]) is negative.,2
14117,2139,101806,202411,12,Profit Before Taxes ([100]) is negative.,2
14118,2139,101806,202412,12,Profit Before Taxes ([100]) is negative.,2
14119,2243,101807,202410,12,Profit Before Taxes ([100]) is negative.,2
14120,2610,101809,202410,12,Profit Before Taxes ([100]) is negative.,2
14121,2610,101809,202411,12,Profit Before Taxes ([100]) is negative.,2
14122,2610,101809,202412,12,Profit Before Taxes ([100]) is negative.,2
14123,2355,101811,202412,12,Profit Before Taxes ([100]) is negative.,2
14124,2143,101809,202412,12,Profit Before Taxes ([100]) is negative.,2
14125,2104,101812,202410,12,Profit Before Taxes ([100]) is negative.,2
14126,2104,101812,202411,12,Profit Before Taxes ([100]) is negative.,2
14127,2369,101814,202411,12,Profit Before Taxes ([100]) is negative.,2
14128,2369,101814,202412,12,Profit Before Taxes ([100]) is negative.,2
14129,2165,101815,202410,12,Profit Before Taxes ([100]) is negative.,2
14130,2406,101810,202411,12,Profit Before Taxes ([100]) is negative.,2
14131,2406,101810,202412,12,Profit Before Taxes ([100]) is negative.,2
14132,2355,101811,202410,12,Profit Before Taxes ([100]) is negative.,2
14133,2165,101815,202412,12,Profit Before Taxes ([100]) is negative.,2
14134,2338,101816,202412,12,Profit Before Taxes ([100]) is negative.,2
14135,2165,101817,202410,12,Profit Before Taxes ([100]) is negative.,2
14136,2273,101818,202412,12,Profit Before Taxes ([100]) is negative.,2
14137,2174,101813,202410,12,Profit Before Taxes ([100]) is negative.,2
14138,2174,101813,202411,12,Profit Before Taxes ([100]) is negative.,2
14139,2174,101813,202412,12,Profit Before Taxes ([100]) is negative.,2
14140,2369,101814,202410,12,Profit Before Taxes ([100]) is negative.,2
14141,2416,101819,202410,12,Profit Before Taxes ([100]) is negative.,2
14142,2154,101821,202410,12,Profit Before Taxes ([100]) is negative.,2
14143,2154,101821,202411,12,Profit Before Taxes ([100]) is negative.,2
14144,2338,101816,202410,12,Profit Before Taxes ([100]) is negative.,2
14145,2165,101817,202412,12,Profit Before Taxes ([100]) is negative.,2
14146,2217,101822,202412,12,Profit Before Taxes ([100]) is negative.,2
14147,2435,101823,202410,12,Profit Before Taxes ([100]) is negative.,2
14148,2416,101819,202411,12,Profit Before Taxes ([100]) is negative.,2
14149,2416,101819,202412,12,Profit Before Taxes ([100]) is negative.,2
14150,2607,101820,202410,12,Profit Before Taxes ([100]) is negative.,2
14151,2607,101820,202412,12,Profit Before Taxes ([100]) is negative.,2
14152,2413,101825,202411,12,Profit Before Taxes ([100]) is negative.,2
14153,2413,101825,202412,12,Profit Before Taxes ([100]) is negative.,2
14154,2338,101828,202412,12,Profit Before Taxes ([100]) is negative.,2
14155,2217,101822,202410,12,Profit Before Taxes ([100]) is negative.,2
14156,2217,101822,202411,12,Profit Before Taxes ([100]) is negative.,2
14157,2435,101823,202411,12,Profit Before Taxes ([100]) is negative.,2
14158,2435,101823,202412,12,Profit Before Taxes ([100]) is negative.,2
14159,2468,101824,202410,12,Profit Before Taxes ([100]) is negative.,2
14160,2468,101824,202411,12,Profit Before Taxes ([100]) is negative.,2
14161,2353,101829,202410,12,Profit Before Taxes ([100]) is negative.,2
14162,2416,101830,202412,12,Profit Before Taxes ([100]) is negative.,2
14163,2008,101831,202411,12,Profit Before Taxes ([100]) is negative.,2
14164,2008,101831,202412,12,Profit Before Taxes ([100]) is negative.,2
14165,2372,101826,202410,12,Profit Before Taxes ([100]) is negative.,2
14166,2372,101826,202411,12,Profit Before Taxes ([100]) is negative.,2
14167,2372,101826,202412,12,Profit Before Taxes ([100]) is negative.,2
14168,2338,101828,202410,12,Profit Before Taxes ([100]) is negative.,2
14169,2338,101828,202411,12,Profit Before Taxes ([100]) is negative.,2
14170,2463,101833,202411,12,Profit Before Taxes ([100]) is negative.,2
14171,2463,101833,202412,12,Profit Before Taxes ([100]) is negative.,2
